CLIENTE;NRO. VA01/VA21;POS VA01/VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;FECHA CUMPLIMIENTO FINAL UNIFICADA;COMPROMETIDOS;ENTREGADOS;NO ENTREGADOS;NO ENTREGADOS CRITICOS;NO ENTREGADOS NO CRITICOS;ENTREGADOS AT;ENTREGADOS AT CRITICOS;ENTREGADOS AT NO CRITICOS;ENTREGADOS FT;ENTREGADOS FT CRITICOS;ENTREGADOS FT NO CRITICOS;DIAS DE DEMORA;CLASIFICACION;Año;Personalizado;Valor objetivo cumpli;Demora Max Objetivo;Demora-7;DemoraMaxObjetivo;CLASIFICACION 2;Columna1;Columna2;CONCATENA;BUSCA EL ALMACEN ;Vacío
00223 Comp Amb Santa Fe;1000059829;10;ZPAS;Reposicion MM;;0;;;;PBASILIO;1001952;TRAPO LIMPIO (BOLSAX10KG) XUN;2;Materiales Stock;CUMPLIDO;MR01;11;8/1/2025;28/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000062477;2;2;PAPPELLA;9/1/2025;10/1/2025;;;;;4900291825;2;PBASILIO;13/1/2025;13/1/2025;13/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001952;0;1001952223;223;
00223 Comp Amb Santa Fe;1000059829;20;ZPAS;Reposicion MM;;0;;;;PBASILIO;1001672;ALAMBRE 4.06MM NEGRO RECOCIDO XKG;5;Materiales Stock;CUMPLIDO;MR01;11;8/1/2025;28/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;2;0;;;;8000062477;5;2;PAPPELLA;9/1/2025;10/1/2025;;;;;4900291825;5;PBASILIO;13/1/2025;13/1/2025;13/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001672;0;1001672223;223;
00223 Comp Amb Santa Fe;1000059922;10;ZPAS;Cubiertas 17,5 R25;;0;;;;PBASILIO;1016438;NEUMATICO 17.5 R25 MINERA SUELO ROCOSO;4;Materiales Stock;CUMPLIDO;MR01;11;10/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000062610;4;1;PAPPELLA;13/1/2025;16/1/2025;8372;2 223 AL;ALANDAVIDEA;14/1/2025;4900293303;4;PBASILIO;17/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;#N/D;#N/D;1016438223;223;
00223 Comp Amb Santa Fe;1000059970;10;ZPAN;Pedido pañol;;0;;;;PBASILIO;1012834;CAMARA 17,5 R25;4;Materiales genericos;CUMPLIDO;MR01;11;10/1/2025;30/1/2025;enero;10113092;10;1;10/1/2025;14/1/2025;C03;4500091866;10;2001;1;WVENTURINI;22/1/2025;22/1/2025;30/1/2025;30/1/2025;C03;OSVALDO L.SANTILLI E HIJOS S.A;4;0;0;4;5000123236;29/1/2025;2001;1;1;29/1/2025;FGORGONA;;8000063742;4;1;FGORGONA;29/1/2025;6/2/2025;8611;1 223 AL;ALANDAVIDEA;31/1/2025;4900298774;4;PBASILIO;6/2/2025;6/2/2025;6/2/2025;1;1;0;0;0;0;0;0;1;0;1;7;EQUIPOS;2025;Período Contable;0,75;7;0;7;COMPRAS EQUIPOS REP;#N/D;#N/D;1012834223;223;
00223 Comp Amb Santa Fe;1000059970;20;ZPAN;Pedido pañol;;0;;;;PBASILIO;1012834;PROTECTOR CAMARA 20-5 R25 P/PALA;4;Materiales genericos;CUMPLIDO;MR01;11;10/1/2025;30/1/2025;enero;10113092;20;1;10/1/2025;14/1/2025;C03;4500091866;20;2001;1;WVENTURINI;22/1/2025;22/1/2025;30/1/2025;30/1/2025;C03;OSVALDO L.SANTILLI E HIJOS S.A;4;0;0;4;5000123236;29/1/2025;2001;2;1;29/1/2025;FGORGONA;;8000063742;4;1;FGORGONA;29/1/2025;6/2/2025;8611;1 223 AL;ALANDAVIDEA;31/1/2025;4900298774;4;PBASILIO;6/2/2025;6/2/2025;6/2/2025;1;1;0;0;0;0;0;0;1;0;1;7;EQUIPOS;2025;Período Contable;0,75;7;0;7;COMPRAS EQUIPOS REP;#N/D;#N/D;1012834223;223;
00223 Comp Amb Santa Fe;1000059970;30;ZPAN;Pedido pañol;;0;;;;PBASILIO;1009664;AEROSOL DESINF ANTIBACT LISOFORM 360ML;24;Materiales usuales;CUMPLIDO;MR01;11;10/1/2025;30/1/2025;enero;10113092;30;1;10/1/2025;10/1/2025;C17;4500091340;10;2001;1;GJULIANI;15/1/2025;15/1/2025;24/1/2025;24/1/2025;C17;HECTOR KERCKHAERT;24;0;0;24;5000122129;18/1/2025;2001;1;1;18/1/2025;PMATTIUSSI;;8000062987;24;1;PMATTIUSSI;18/1/2025;20/1/2025;8434;1 bulto - pancho - 223;FDEICAS;18/1/2025;4900294109;24;PBASILIO;21/1/2025;21/1/2025;21/1/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1009664223;223;
00223 Comp Amb Santa Fe;1000059970;40;ZPAN;Pedido pañol;;0;;;;PBASILIO;1015828;PANTALON GRAFA70 T.46 NARANJA XUN;3;Materiales Stock S/Devol;CUMPLIDO;MR01;11;10/1/2025;30/1/2025;enero;10113092;40;1;10/1/2025;10/1/2025;C28;4500091338;10;2001;1;GJULIANI;15/1/2025;15/1/2025;24/1/2025;24/1/2025;C28;NUEVA REGINA S.R.L.;3;0;0;3;5000122075;17/1/2025;2001;1;1;17/1/2025;JMORENO;;8000062972;3;1;JMORENO;17/1/2025;20/1/2025;8434;1 bulto - pancho - 223;FDEICAS;18/1/2025;4900294105;3;PBASILIO;21/1/2025;21/1/2025;21/1/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1015828;0;1015828223;223;
00223 Comp Amb Santa Fe;1000059970;50;ZPAN;Pedido pañol;;0;;;;PBASILIO;1011640;PANTALON CARGO AZUL OSCURO T 42;4;Materiales usuales;CUMPLIDO;MR01;11;10/1/2025;30/1/2025;enero;10113092;50;1;10/1/2025;10/1/2025;C28;4500091338;20;2001;1;GJULIANI;15/1/2025;15/1/2025;24/1/2025;24/1/2025;C28;NUEVA REGINA S.R.L.;4;0;0;4;5000122075;17/1/2025;2001;2;1;17/1/2025;JMORENO;;8000062972;4;1;JMORENO;17/1/2025;20/1/2025;8434;1 bulto - pancho - 223;FDEICAS;18/1/2025;4900294105;4;PBASILIO;21/1/2025;21/1/2025;21/1/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1011640223;223;
00223 Comp Amb Santa Fe;1000059970;60;ZPAN;Pedido pañol;;0;;;;PBASILIO;1011621;CAMISA TELA AIRE LIBRE AZUL TXXL C LOGO;4;Materiales usuales;CUMPLIDO;MR01;11;10/1/2025;30/1/2025;enero;10113092;60;1;10/1/2025;10/1/2025;C28;4500091338;30;2001;1;GJULIANI;15/1/2025;15/1/2025;30/1/2025;30/1/2025;C28;NUEVA REGINA S.R.L.;4;0;0;4;5000122733;24/1/2025;2001;1;1;22/1/2025;FGORGONA;;8000063385;4;1;FGORGONA;24/1/2025;27/1/2025;;;;;4900295771;4;PBASILIO;27/1/2025;27/1/2025;27/1/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1011621223;223;
00223 Comp Amb Santa Fe;1000059970;70;ZPAN;Pedido pañol;;0;;;;PBASILIO;1015810;LIMPIACONTACTO EN AEROSOL X UN;4;Materiales Stock S/Devol;CUMPLIDO;MR01;11;10/1/2025;30/1/2025;enero;10113092;70;1;10/1/2025;10/1/2025;C27;4500091206;10;2001;1;AESCUDERO;13/1/2025;13/1/2025;25/1/2025;25/1/2025;C27;ARROYITO MAQUINARIAS S.R.L.;4;0;0;4;5000121875;15/1/2025;2001;1;1;15/1/2025;JMORENO;;8000062803;4;1;JMORENO;15/1/2025;16/1/2025;8403;BULTO 223 WP;WPUCHETA;16/1/2025;4900293313;4;PBASILIO;17/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1015810;0;1015810223;223;
00223 Comp Amb Santa Fe;1000059973;10;ZPAS;Pedido Luis Ortmann;;0;;;;PBASILIO;1002002;CAMISA JEAN T.42 C LOGO;2;Materiales Stock;CUMPLIDO;MR01;11;10/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000062599;2;2;PAPPELLA;13/1/2025;16/1/2025;8365;3 BULTOS 223 AL;ALANDAVIDEA;14/1/2025;4900293296;2;PBASILIO;17/1/2025;17/1/2024;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002002;0;1002002223;223;
00223 Comp Amb Santa Fe;1000059973;20;ZPAS;Pedido Luis Ortmann;;0;;;;PBASILIO;1001708;GUANTE POLIAMIDA LAMINADO PALMAPU-TALLE9;30;Materiales Stock;CUMPLIDO;MR01;11;10/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;2;0;;;;8000062599;30;2;PAPPELLA;13/1/2025;16/1/2025;8365;3 BULTOS 223 AL;ALANDAVIDEA;14/1/2025;4900293296;30;PBASILIO;17/1/2025;17/1/2024;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001708;0;1001708223;223;
00223 Comp Amb Santa Fe;1000060053;10;ZPAS;Filtros;;0;;;;PBASILIO;1000007;ELEMENTO FILTRO DE CABINA;1;Materiales Stock;CUMPLIDO;MR01;11;13/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000064054;1;2;JMORENO;4/2/2025;6/2/2025;8659;BULTO LN 223;LNASUTI;4/2/2025;4900299325;1;PBASILIO;8/2/2025;6/2/2025;6/2/2025;1;1;0;0;0;0;0;0;1;0;1;7;PAÑOL;2025;Período Contable;0,75;7;0;7;PAÑOL;1000007;0;1000007223;223;
00223 Comp Amb Santa Fe;1000060053;20;ZPAS;Filtros;;0;;;;PBASILIO;1002472;FILTRO COMBUSTIBLE XUN;2;Materiales Stock;CUMPLIDO;MR01;11;13/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000062684;2;2;PAPPELLA;14/1/2025;16/1/2025;8372;2 223 AL;ALANDAVIDEA;14/1/2025;4900293309;2;PBASILIO;17/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002472;0;1002472223;223;
00223 Comp Amb Santa Fe;1000060053;30;ZPAS;Filtros;;0;;;;PBASILIO;1002473;FILTRO COMBUSTUBLE XUN;2;Materiales Stock;CUMPLIDO;MR01;11;13/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;2;0;;;;8000062684;2;2;PAPPELLA;14/1/2025;16/1/2025;8372;2 223 AL;ALANDAVIDEA;14/1/2025;4900293309;2;PBASILIO;17/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002473;0;1002473223;223;
00223 Comp Amb Santa Fe;1000060053;40;ZPAS;Filtros;;0;;;;PBASILIO;1002514;FILTRO ACEITE;2;Materiales Stock;CUMPLIDO;MR01;11;13/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;3;0;;;;8000062684;2;2;PAPPELLA;14/1/2025;16/1/2025;8372;2 223 AL;ALANDAVIDEA;14/1/2025;4900293309;2;PBASILIO;17/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002514;0;1002514223;223;
00223 Comp Amb Santa Fe;1000060053;50;ZPAS;Filtros;;0;;;;PBASILIO;1002543;FILTRO AIRE XUN;2;Materiales Stock;CUMPLIDO;MR01;11;13/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;4;0;;;;8000062684;2;2;PAPPELLA;14/1/2025;16/1/2025;8372;2 223 AL;ALANDAVIDEA;14/1/2025;4900293309;2;PBASILIO;17/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002543;0;1002543223;223;
00223 Comp Amb Santa Fe;1000060053;60;ZPAS;Filtros;;0;;;;PBASILIO;1002609;FILTRO AIRE PRIMARIO;1;Materiales Stock;CUMPLIDO;MR01;11;13/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;5;0;;;;8000062684;1;2;PAPPELLA;14/1/2025;16/1/2025;8372;2 223 AL;ALANDAVIDEA;14/1/2025;4900293309;1;PBASILIO;17/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002609;0;1002609223;223;
00223 Comp Amb Santa Fe;1000060053;70;ZPAS;Filtros;;0;;;;PBASILIO;1002610;FILTRO AIRE SECUNDARIO;1;Materiales Stock;CUMPLIDO;MR01;11;13/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;6;0;;;;8000062684;1;2;PAPPELLA;14/1/2025;16/1/2025;8372;2 223 AL;ALANDAVIDEA;14/1/2025;4900293309;1;PBASILIO;17/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002610;0;1002610223;223;
00223 Comp Amb Santa Fe;1000060053;80;ZPAS;Filtros;;0;;;;PBASILIO;1002907;FILTRO TRAMPA AGUA XUN;2;Materiales Stock;CUMPLIDO;MR01;11;13/1/2025;30/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;7;0;;;;8000062684;2;2;PAPPELLA;14/1/2025;16/1/2025;8372;2 223 AL;ALANDAVIDEA;14/1/2025;4900293309;2;PBASILIO;17/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002907;0;1002907223;223;
00223 Comp Amb Santa Fe;1000060311;10;ZPAN;Cubierta recapada;;0;;;;PBASILIO;1027862;Cubierta 17,5 R25 RECAPADA;2;Materiales Stock;CUMPLIDO;MR01;11;16/1/2025;5/2/2025;febrero;10113515;10;1;16/1/2025;27/2/2025;C03;4500094530;10;2001;1;WVENTURINI;27/2/2025;27/2/2025;5/2/2025;5/2/2025;C03;RECONSTRUCTORA UNION SA;2;0;0;2;5000126795;11/3/2025;2001;1;1;11/3/2025;RPEREZ;;8000070279;2;1;PBASILIO;29/5/2025;29/5/2025;;;;;4900330378;2;PBASILIO;29/5/2025;14/3/2025;14/3/2025;1;1;0;0;0;0;0;0;1;0;1;37;EQUIPOS;2025;Período Contable;0,75;7;30;7;COMPRAS EQUIPOS;1027862;0;1027862223;223;
00223 Comp Amb Santa Fe;1000060322;10;ZPAN;50017132;;0;;;;PBASILIO;1015947;841400k111-LLAVE LUCES;1;Materiales genericos;CUMPLIDO;MR01;11;16/1/2025;5/2/2025;febrero;10113538;10;1;16/1/2025;17/1/2025;C03;4500091877;10;2001;1;GHEINZEN;22/1/2025;22/1/2025;5/2/2025;5/2/2025;C03;GINZA S.A.;1;0;0;1;5000123387;30/1/2025;2001;1;1;30/1/2025;FGORGONA;;8000063838;1;1;FGORGONA;30/1/2025;6/2/2025;8659;BULTO LN 223;LNASUTI;4/2/2025;4900298771;1;PBASILIO;6/2/2025;6/2/2025;6/2/2025;1;1;0;0;0;0;0;0;1;0;1;1;EQUIPOS;2025;Período Contable;0,75;7;-6;7;COMPRAS EQUIPOS REP;#N/D;#N/D;1015947223;223;
00223 Comp Amb Santa Fe;1000060325;10;ZPAN;50017133;;0;;;;PBASILIO;1015947;T452270-CORREA;1;Materiales genericos;CUMPLIDO;MR01;11;16/1/2025;5/2/2025;febrero;10113546;10;1;16/1/2025;17/1/2025;C03;4500092084;40;2001;1;RPEREZ;24/1/2025;29/1/2025;;5/2/2025;C03;AGRONORTE S.R.L.;1;0;0;1;5000124110;7/2/2025;2001;3;1;7/2/2025;FGORGONA;;8000064379;1;1;FGORGONA;7/2/2025;24/2/2025;8766;3BULTOS 223 AL;ALANDAVIDEA;11/2/2025;4900306875;1;PBASILIO;5/3/2025;26/2/2025;26/2/2025;1;1;0;0;0;0;0;0;1;0;1;21;EQUIPOS;2025;Período Contable;0,75;7;14;7;COMPRAS EQUIPOS REP;#N/D;#N/D;1015947223;223;
00223 Comp Amb Santa Fe;1000060326;10;ZPAN;50017134;;0;;;;PBASILIO;1015947;AT333680-SENSOR ANGULO RUEDA;1;Materiales genericos;CUMPLIDO;MR01;11;16/1/2025;5/2/2025;febrero;10113547;10;1;16/1/2025;17/1/2025;C03;4500092084;20;2001;1;RPEREZ;24/1/2025;29/1/2025;5/2/2025;13/2/2025;C03;AGRONORTE S.R.L.;1;0;0;1;5000125295;20/2/2025;2001;1;1;17/2/2025;FGORGONA;;8000065145;1;1;FGORGONA;20/2/2025;25/2/2025;8945;1 223 WP;WPUCHETA;22/2/2025;4900306834;1;PBASILIO;5/3/2025;26/2/2025;26/2/2025;1;1;0;0;0;0;0;0;1;0;1;21;EQUIPOS;2025;Período Contable;0,75;7;14;7;COMPRAS EQUIPOS REP;#N/D;#N/D;1015947223;223;
00223 Comp Amb Santa Fe;1000060326;20;ZPAN;50017134;;0;;;;PBASILIO;1015947;AT511599-SENSOR VENTILADOR;1;Materiales genericos;CUMPLIDO;MR01;11;16/1/2025;5/2/2025;febrero;10113547;20;1;16/1/2025;17/1/2025;C03;4500092084;30;2001;1;RPEREZ;24/1/2025;29/1/2025;;5/2/2025;C03;AGRONORTE S.R.L.;1;0;0;1;5000124110;7/2/2025;2001;2;1;7/2/2025;FGORGONA;;8000064378;1;1;FGORGONA;7/2/2025;24/2/2025;8766;3BULTOS 223 AL;ALANDAVIDEA;11/2/2025;4900306871;1;PBASILIO;5/3/2025;26/2/2025;26/2/2025;1;1;0;0;0;0;0;0;1;0;1;21;EQUIPOS;2025;Período Contable;0,75;7;14;7;COMPRAS EQUIPOS REP;#N/D;#N/D;1015947223;223;
00223 Comp Amb Santa Fe;1000060327;10;ZPAN;50017135;;0;;;;PBASILIO;1015947;AT475457-RODILLO SUPERIOR;4;Materiales genericos;CUMPLIDO;MR01;11;16/1/2025;5/2/2025;febrero;10113548;10;1;16/1/2025;17/1/2025;C03;4500092084;10;2001;1;RPEREZ;24/1/2025;29/1/2025;;5/2/2025;C03;AGRONORTE S.R.L.;4;0;0;4;5000127029;12/3/2025;2001;1;3;12/3/2025;ALANDAVIDEA;;8000064377;4;3;FGORGONA;7/2/2025;24/2/2025;8766;3BULTOS 223 AL;ALANDAVIDEA;11/2/2025;4900316029;4;PBASILIO;5/3/2025;3/4/2025;3/4/2025;1;1;0;0;0;0;0;0;1;0;1;57;EQUIPOS;2025;Período Contable;0,75;7;50;7;COMPRAS EQUIPOS REP;#N/D;#N/D;1015947223;223;
00223 Comp Amb Santa Fe;1000060351;10;ZPAS;starlink y pc balanz;;0;;;;FMARTIN;1034143;STARLINK KIT401847981KUU;1;Materiales genericos;CUMPLIDO;MR01;11;16/1/2025;5/2/2025;febrero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000062925;1;1;FMARTIN;16/1/2025;16/1/2025;8407;retira f martin;PAPPELLA;16/1/2025;4900293749;1;PBASILIO;20/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;#N/D;#N/D;1034143223;223;
00223 Comp Amb Santa Fe;1000060351;20;ZPAS;starlink y pc balanz;;0;;;;FMARTIN;1034143;PC CLON PARA BALANZAS;1;Materiales genericos;CUMPLIDO;MR01;11;16/1/2025;5/2/2025;febrero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000062925;1;1;FMARTIN;16/1/2025;16/1/2025;8407;retira f martin;PAPPELLA;16/1/2025;4900293749;1;PBASILIO;20/1/2025;17/1/2025;17/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;#N/D;#N/D;1034143223;223;
00223 Comp Amb Santa Fe;1000060691;10;ZPAS;Pizarra;;0;;;;PBASILIO;1020990;PIZARRA 1.22X0.90 MTS;1;Material No Valorado;CUMPLIDO;MR01;11;22/1/2025;31/1/2025;enero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000063303;1;1;PAPPELLA;23/1/2025;24/1/2025;8508;RETIRA J AIMI;PAPPELLA;24/1/2025;4900295684;1;PBASILIO;27/1/2025;27/1/2025;27/1/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;#N/D;#N/D;1020990223;223;
00223 Comp Amb Santa Fe;1000060996;10;ZPAS;Reposicion MM;;0;;;;PBASILIO;1001758;BOTIN MARRON/NEGRO FLOR P.ACERO N 42;1;Materiales Stock;CUMPLIDO;MR01;11;27/1/2025;14/2/2025;febrero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000063938;1;2;PAPPELLA;4/2/2025;6/2/2025;8659;BULTO LN 223;LNASUTI;4/2/2025;4900298770;1;PBASILIO;6/2/2025;6/2/2025;6/2/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001758;0;1001758223;223;
00223 Comp Amb Santa Fe;1000061030;10;ZPAS;Pedido Filtro;;0;;;;PBASILIO;1000007;ELEMENTO FILTRO DE CABINA;1;Materiales Stock;CUMPLIDO;MR01;11;28/1/2025;14/2/2025;febrero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000064361;1;2;PAPPELLA;10/2/2025;24/2/2025;8766;3BULTOS 223 AL;ALANDAVIDEA;11/2/2025;4900306886;1;PBASILIO;5/3/2025;26/2/2025;26/2/2025;1;1;0;0;0;0;0;0;1;0;1;12;PAÑOL;2025;Período Contable;0,75;7;5;7;PAÑOL;1000007;0;1000007223;223;
00223 Comp Amb Santa Fe;1000061030;20;ZPAS;Pedido Filtro;;0;;;;PBASILIO;1002472;FILTRO COMBUSTIBLE XUN;1;Materiales Stock;CUMPLIDO;MR01;11;28/1/2025;14/2/2025;febrero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;1;0;;;;8000063612;1;2;PAPPELLA;28/1/2025;6/2/2025;8580;BULTO LN 223;LNASUTI;29/1/2025;4900299326;1;PBASILIO;8/2/2025;6/2/2025;6/2/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002472;0;1002472223;223;
00223 Comp Amb Santa Fe;1000061030;30;ZPAS;Pedido Filtro;;0;;;;PBASILIO;1002473;FILTRO COMBUSTUBLE XUN;1;Materiales Stock;CUMPLIDO;MR01;11;28/1/2025;14/2/2025;febrero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;2;0;;;;8000063612;1;2;PAPPELLA;28/1/2025;6/2/2025;8580;BULTO LN 223;LNASUTI;29/1/2025;4900299326;1;PBASILIO;8/2/2025;6/2/2025;6/2/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002473;0;1002473223;223;
00223 Comp Amb Santa Fe;1000061030;40;ZPAS;Pedido Filtro;;0;;;;PBASILIO;1002514;FILTRO ACEITE;1;Materiales Stock;CUMPLIDO;MR01;11;28/1/2025;14/2/2025;febrero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;3;0;;;;8000063612;1;2;PAPPELLA;28/1/2025;6/2/2025;8580;BULTO LN 223;LNASUTI;29/1/2025;4900299326;1;PBASILIO;8/2/2025;6/2/2025;6/2/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002514;0;1002514223;223;
00223 Comp Amb Santa Fe;1000061030;50;ZPAS;Pedido Filtro;;0;;;;PBASILIO;1002543;FILTRO AIRE XUN;2;Materiales Stock;CUMPLIDO;MR01;11;28/1/2025;14/2/2025;febrero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;4;0;;;;8000063612;2;2;PAPPELLA;28/1/2025;6/2/2025;8580;BULTO LN 223;LNASUTI;29/1/2025;4900299326;2;PBASILIO;8/2/2025;6/2/2025;6/2/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002543;0;1002543223;223;
00223 Comp Amb Santa Fe;1000061030;60;ZPAS;Pedido Filtro;;0;;;;PBASILIO;1002609;FILTRO AIRE PRIMARIO;1;Materiales Stock;CUMPLIDO;MR01;11;28/1/2025;14/2/2025;febrero;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0223;5;0;;;;8000063612;1;2;PAPPELLA;28/1/2025;6/2/2025;8580;BULTO LN 223;LNASUTI;29/1/2025;4900299326;1;PBASILIO;8/2/2025;6/2/2025;6/2/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002609;0;1002609223;223;
